177	cv2-61473592	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:17:32
178	cv2-61473592	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:17:33
179	cv2-92058736	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:17:33
180	cv2-92058736	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:17:33
181	cv2-28017953	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:20:51
182	cv2-28017953	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:20:52
183	cv2-98041357	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:20:52
184	cv2-98041357	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:20:52
185	cv2-54138967	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:24:56
186	cv2-54138967	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:24:56
187	cv2-26180745	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:24:56
188	cv2-26180745	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:24:57
189	cv2-38159426	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:28:56
190	cv2-38159426	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:28:56
191	cv2-13645708	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:29:36
192	cv2-13645708	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:29:37
193	cv2-59038274	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:29:37
194	cv2-59038274	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:29:37
195	cv2-89640753	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:29:48
196	cv2-89640753	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:29:49
197	cv2-16593408	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:29:49
198	cv2-16593408	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:29:49
199	cv2-53162498	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:30:07
200	cv2-53162498	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:30:08
201	cv2-70629514	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:30:08
202	cv2-70629514	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:30:08
203	cv2-93450782	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:31:21
204	cv2-93450782	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:31:22
205	cv2-13072568	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:31:22
206	cv2-13072568	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:31:22
207	cv2-34671895	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:33:03
208	cv2-34671895	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:33:04
209	cv2-72195648	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:33:04
210	cv2-72195648	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:33:04
211	cv2-74805231	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:35:05
212	cv2-74805231	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:35:06
213	cv2-73928541	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:35:06
214	cv2-73928541	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:35:06
215	cv2-40951783	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:35:49
216	cv2-40951783	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:35:49
217	cv2-41302687	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:35:49
218	cv2-41302687	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:35:49
219	cv2-38246105	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:36:36
220	cv2-38246105	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:36:36
221	cv2-53296710	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:36:36
222	cv2-53296710	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:36:37
223	cv2-84061257	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:42:33
224	cv2-84061257	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:42:33
225	cv2-84260713	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:43:05
226	cv2-84260713	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:43:05
227	cv2-01659824	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:45:56
228	cv2-01659824	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:45:56
229	cv2-83025416	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:45:56
230	cv2-83025416	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:45:57
231	cv2-61704925	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:47:22
232	cv2-61704925	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:47:22
233	cv2-31954207	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:47:22
234	cv2-31954207	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:47:22
235	cv2-37902485	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:47:58
236	cv2-37902485	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:47:58
237	cv2-30925148	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:47:58
238	cv2-30925148	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:47:58
239	cv2-09463781	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:48:57
240	cv2-09463781	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:48:58
241	cv2-23701468	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:48:58
242	cv2-23701468	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:48:58
243	cv2-85974603	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:50:22
244	cv2-85974603	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:50:23
245	cv2-90482567	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:50:23
246	cv2-90482567	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:50:23
247	cv2-98765240	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:51:15
248	cv2-98765240	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:51:15
249	cv2-50894213	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:51:15
250	cv2-50894213	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:51:15
251	cv2-84657301	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:58:28
252	cv2-84657301	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:58:29
253	cv2-64715908	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:58:29
254	cv2-64715908	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:58:29
255	cv2-71039286	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:59:06
256	cv2-71039286	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:59:06
257	cv2-83746519	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 01:59:06
258	cv2-83746519	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 01:59:07
259	cv2-36790452	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 02:00:21
260	cv2-36790452	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 02:00:22
261	cv2-93627851	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 02:00:22
262	cv2-93627851	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 02:00:22
263	cv2-84651702	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 02:02:05
264	cv2-84651702	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 02:02:06
265	cv2-71398620	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 02:02:06
266	cv2-71398620	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 02:02:06
267	cv2-04629137	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 02:02:44
268	cv2-04629137	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 02:02:44
269	cv2-45918702	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 02:03:14
270	cv2-45918702	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 02:03:14
271	cv2-04965378	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 02:03:14
272	cv2-04965378	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 02:03:14
273	cv2-15973208	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 02:03:51
274	cv2-15973208	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 02:03:52
275	cv2-53149027	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 02:03:52
276	cv2-53149027	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 02:03:52
277	cv2-56498320	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 02:05:30
278	cv2-56498320	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 02:05:31
279	cv2-39486712	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 02:05:31
280	cv2-39486712	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 02:05:31
281	cv2-50928634	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 02:06:24
282	cv2-50928634	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 02:06:25
283	cv2-61795038	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 02:06:25
284	cv2-61795038	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 02:06:25
285	cv2-62840791	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 02:06:50
286	cv2-62840791	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 02:06:50
287	cv2-82360719	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 02:06:50
288	cv2-82360719	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 02:06:51
289	cv2-09842713	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 02:07:35
290	cv2-09842713	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 02:07:36
291	cv2-57103462	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 02:07:36
292	cv2-57103462	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 02:07:36
293	cv2-07482915	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 02:09:30
294	cv2-07482915	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 02:09:30
295	cv2-32768105	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 02:09:30
296	cv2-32768105	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 02:09:30
297	cv2-20167348	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 02:10:18
298	cv2-20167348	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 02:10:18
299	cv2-71362458	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 02:11:02
300	cv2-71362458	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 02:11:03
301	cv2-38027196	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 02:11:03
302	cv2-38027196	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 02:11:03
303	cv2-10469753	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 02:11:41
304	cv2-10469753	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 02:11:42
305	cv2-90578142	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 02:11:42
306	cv2-90578142	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 02:11:42
307	cv2-56037241	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 02:15:58
308	cv2-56037241	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 02:15:58
309	cv2-15690327	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 02:15:58
310	cv2-15690327	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 02:15:59
311	cv2-48029715	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 02:16:39
312	cv2-48029715	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 02:16:40
313	cv2-72639810	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 02:16:40
314	cv2-72639810	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 02:16:40
315	cv2-07294513	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 02:17:59
316	cv2-07294513	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 02:18:00
317	cv2-58390627	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 02:18:00
318	cv2-58390627	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 02:18:00
319	cv2-10358426	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 02:18:41
320	cv2-10358426	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 02:18:41
321	cv2-90532748	cv238	1111	T2F	REQ	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	api test							2016-10-09 02:18:41
322	cv2-90532748	cv238	1111	F2T	RSP	NOAUTH	4029XXXXXXXX0444	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 02:18:42
323	cv2-16598234	cv238	1111	T2F	REQ	NOAUTH	5377XXXXXXXX7450	0.01	GH	GHS	08	19	api test							2016-10-09 02:27:14
324	cv2-16598234	cv238	1111	F2T	RSP	NOAUTH	5377XXXXXXXX7450	0.01	GH	GHS	08	19	lets just make up something	00	Successful		FLWT00320510	bm6T8Smccm0b0ZN4355	success	2016-10-09 02:27:18
325	cv2-45879106	cv238	1111	T2F	REQ	NOAUTH	1234XXXXXXXX4323	0.01	GH	GHS	01	21	api test							2016-10-09 12:56:03
326	cv2-45879106	cv238	1111	F2T	RSP	NOAUTH	1234XXXXXXXX4323	0.01	GH	GHS	01	21	lets just make up something	RR	Invalid card Number!				success	2016-10-09 12:56:03
327	cv2-36084597	cv238	1111	T2F	REQ	NOAUTH	1234XXXXXXXX4323	0.01	GH	GHS	01	21	api test							2016-10-09 12:56:23
328	cv2-36084597	cv238	1111	F2T	RSP	NOAUTH	1234XXXXXXXX4323	0.01	GH	GHS	01	21	lets just make up something	RR	Invalid card Number!				success	2016-10-09 12:56:24
329	cv2-79826013	cv238	1111	T2F	REQ	NOAUTH	1458XXXXXXXX9562	0.01	GH	GHS	01	21	api test							2016-10-09 12:56:45
330	cv2-79826013	cv238	1111	F2T	RSP	NOAUTH	1458XXXXXXXX9562	0.01	GH	GHS	01	21	lets just make up something	RR	Invalid card Number!				success	2016-10-09 12:56:46
331	cv2-23847095	cv238	1111	T2F	REQ	NOAUTH	1458XXXXXXXX9562	0.01	GH	GHS	08	19	api test							2016-10-09 12:57:07
332	cv2-23847095	cv238	1111	F2T	RSP	NOAUTH	1458XXXXXXXX9562	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 12:57:39
333	cv2-91304865	cv238	1111	T2F	REQ	NOAUTH	1458XXXXXXXX9562	0.01	GH	GHS	08	19	api test							2016-10-09 13:02:43
334	cv2-91304865	cv238	1111	F2T	RSP	NOAUTH	1458XXXXXXXX9562	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 13:02:43
335	cv2-18762493	cv238	1111	T2F	REQ	NOAUTH	1458XXXXXXXX9562	0.01	GH	GHS	08	19	api test							2016-10-09 13:04:11
336	cv2-18762493	cv238	1111	F2T	RSP	NOAUTH	1458XXXXXXXX9562	0.01	GH	GHS	08	19	lets just make up something	RR	Invalid card Number!				success	2016-10-09 13:04:11
337	cv2-74065839	cv238	1111	T2F	REQ	NOAUTH	1245XXXXXXXX5556	0.01	GH	GHS	10	20	api test							2016-10-09 13:05:34
338	cv2-74065839	cv238	1111	F2T	RSP	NOAUTH	1245XXXXXXXX5556	0.01	GH	GHS	10	20	lets just make up something	RR	Invalid card Number!				success	2016-10-09 13:05:35
339	cv2-57240963	cv238	1111	T2F	REQ	NOAUTH	1245XXXXXXXX5556	0.01	GH	GHS	10	20	api test							2016-10-09 13:08:46
340	cv2-57240963	cv238	1111	F2T	RSP	NOAUTH	1245XXXXXXXX5556	0.01	GH	GHS	10	20	lets just make up something	RR	Invalid card Number!				success	2016-10-09 13:08:47
